mouse,session,trial,result,geno
Mouse1,1,194,1,1
Mouse1,1,195,0,1
Mouse1,1,196,0,1
Mouse1,1,197,1,1
Mouse1,1,198,1,1
Mouse2,1,1,0,1
Mouse2,1,2,0,1
Mouse2,1,3,0,1
Mouse2,1,4,0,1
Mouse2,1,5,0,1
Mouse2,1,6,0,1
Mouse2,1,7,0,1
Mouse2,1,8,0,1
Mouse2,1,9,1,1
Mouse2,1,10,0,1
Mouse2,1,11,1,1
Mouse2,1,12,1,1
Mouse2,1,13,1,1
Mouse2,1,14,1,1
Mouse2,1,15,1,1
Mouse2,1,17,1,1
Mouse2,1,18,0,1
Mouse2,1,19,1,1
Mouse2,1,21,0,1
Mouse2,1,22,1,1
Mouse2,1,23,0,1
Mouse2,1,24,0,1
Mouse2,1,25,0,1
Mouse2,1,26,1,1
Mouse2,1,27,0,1
Mouse2,1,28,0,1
Mouse2,1,29,1,1
Mouse2,1,30,0,1
Mouse2,1,31,0,1
Mouse2,1,32,0,1
Mouse2,1,33,0,1
Mouse2,1,34,0,1
Mouse2,1,35,1,1
Mouse2,1,36,1,1
Mouse2,1,37,1,1
Mouse2,1,38,0,1
Mouse2,1,39,0,1
Mouse2,1,40,1,1
Mouse2,1,41,1,1
Mouse2,1,42,0,1
Mouse2,1,43,0,1
Mouse2,1,44,0,1
Mouse2,1,45,1,1
Mouse2,1,46,1,1
Mouse2,1,47,0,1
Mouse2,1,48,0,1
Mouse2,1,49,0,1
Mouse2,1,50,0,1
Mouse2,1,51,0,1
Mouse2,1,52,1,1
Mouse2,1,53,1,1
Mouse2,1,54,0,1
Mouse2,1,55,0,1
Mouse2,1,56,1,1
Mouse2,1,57,1,1
Mouse2,1,58,0,1
Mouse2,1,59,1,1
Mouse2,1,60,0,1
Mouse2,1,61,1,1
Mouse2,1,62,1,1
Mouse2,1,63,0,1
Mouse2,1,64,0,1
Mouse2,1,65,1,1
Mouse2,1,66,0,1
Mouse2,1,67,1,1
Mouse2,1,68,0,1
Mouse2,1,69,0,1
Mouse2,1,70,0,1
Mouse2,1,71,0,1
Mouse2,1,72,0,1
Mouse2,1,73,1,1
Mouse2,1,74,0,1
Mouse2,1,75,1,1
Mouse2,1,76,0,1
Mouse2,1,77,0,1
Mouse2,1,78,0,1
Mouse2,1,79,0,1
Mouse2,1,80,0,1
Mouse2,1,81,0,1
Mouse2,1,82,0,1
Mouse2,1,83,0,1
Mouse2,1,84,1,1
Mouse2,1,85,1,1
Mouse2,1,86,1,1
Mouse2,1,87,1,1
Mouse2,1,88,0,1
Mouse2,1,89,0,1
Mouse2,1,90,0,1
Mouse2,1,91,0,1
Mouse2,1,92,1,1
Mouse2,1,93,1,1
Mouse2,1,94,1,1
Mouse2,1,95,0,1
Mouse2,1,96,1,1
Mouse2,1,97,0,1
Mouse2,1,98,1,1
Mouse2,1,99,1,1
Mouse2,1,100,0,1
Mouse2,1,101,1,1
Mouse2,1,102,0,1
Mouse2,1,103,0,1
Mouse2,1,104,0,1
Mouse2,1,105,1,1
Mouse2,1,106,0,1
Mouse2,1,107,0,1
Mouse2,1,108,1,1
Mouse2,1,109,0,1
Mouse2,1,110,0,1
Mouse2,1,111,1,1
Mouse2,1,112,0,1
Mouse2,1,113,0,1
Mouse2,1,114,1,1
Mouse2,1,115,0,1
Mouse2,1,116,1,1
Mouse2,1,117,1,1
Mouse2,1,118,1,1
Mouse2,1,119,0,1
Mouse2,1,120,0,1
Mouse2,1,121,1,1
Mouse2,1,122,0,1
Mouse2,1,123,0,1
Mouse2,1,124,1,1
Mouse2,1,125,1,1
Mouse2,1,126,0,1
Mouse2,1,127,0,1
Mouse2,1,128,1,1
Mouse2,1,129,0,1
Mouse2,1,130,1,1
Mouse2,1,131,1,1
Mouse2,1,132,0,1
Mouse2,1,133,0,1
Mouse2,1,134,1,1
Mouse2,1,135,0,1
Mouse2,1,136,0,1
Mouse2,1,137,0,1
Mouse2,1,138,0,1
Mouse2,1,139,1,1
Mouse2,1,140,1,1
Mouse2,1,141,0,1
Mouse2,1,142,0,1
Mouse2,1,143,1,1
Mouse2,1,144,0,1
Mouse2,1,145,1,1
Mouse2,1,146,0,1
Mouse2,1,147,1,1
Mouse2,1,148,1,1
Mouse2,1,149,0,1
Mouse2,1,150,1,1
Mouse2,1,151,0,1
Mouse2,1,152,1,1
Mouse2,1,153,1,1
Mouse2,1,154,0,1
Mouse2,1,155,1,1
Mouse2,1,156,0,1
Mouse2,1,157,0,1
Mouse2,1,158,0,1
Mouse2,1,159,0,1
Mouse2,1,160,0,1
Mouse2,1,161,1,1
Mouse2,1,162,0,1
Mouse2,1,163,1,1
Mouse2,1,164,0,1
Mouse2,1,165,1,1
Mouse2,1,166,1,1
Mouse2,1,167,1,1
Mouse2,1,168,0,1
Mouse2,1,169,0,1
Mouse2,1,170,1,1
Mouse2,1,171,1,1
Mouse2,1,172,1,1
Mouse2,1,173,0,1
Mouse2,1,174,1,1
Mouse2,1,175,0,1
Mouse2,1,176,1,1
Mouse2,1,177,0,1
Mouse2,1,178,1,1
Mouse2,1,179,1,1
Mouse2,1,180,1,1
Mouse2,1,181,1,1
Mouse2,1,182,1,1
Mouse2,1,183,0,1
Mouse2,1,184,1,1
Mouse3,1,1,0,1
Mouse3,1,3,1,1
Mouse3,1,4,0,1
Mouse3,1,5,1,1
Mouse3,1,6,0,1
Mouse3,1,7,1,1
Mouse3,1,8,1,1
Mouse3,1,9,1,1
Mouse3,1,10,0,1
Mouse3,1,11,0,1
Mouse3,1,12,0,1
Mouse3,1,13,0,1
Mouse3,1,14,1,1
Mouse3,1,15,0,1
Mouse3,1,16,1,1
Mouse3,1,17,0,1
Mouse3,1,18,0,1
Mouse3,1,19,0,1
Mouse3,1,20,0,1
Mouse3,1,21,0,1
Mouse3,1,22,0,1
Mouse3,1,23,1,1
Mouse3,1,24,0,1
Mouse3,1,25,1,1
Mouse3,1,26,0,1
Mouse3,1,27,1,1
Mouse3,1,28,0,1
Mouse3,1,29,1,1
Mouse3,1,30,1,1
Mouse3,1,31,0,1
Mouse3,1,32,0,1
Mouse3,1,33,0,1
Mouse3,1,34,1,1
Mouse3,1,35,1,1
Mouse3,1,36,1,1
Mouse3,1,37,1,1
Mouse3,1,38,1,1
Mouse3,1,39,0,1
Mouse3,1,40,1,1
Mouse3,1,41,1,1
Mouse3,1,42,1,1
Mouse3,1,43,0,1
Mouse3,1,44,0,1
Mouse3,1,45,0,1
Mouse3,1,46,0,1
Mouse3,1,47,0,1
Mouse3,1,48,0,1
Mouse3,1,49,0,1
Mouse3,1,50,1,1
Mouse3,1,51,1,1
Mouse3,1,52,1,1
Mouse3,1,53,0,1
Mouse3,1,54,0,1
Mouse3,1,55,0,1
Mouse3,1,56,0,1
Mouse3,1,57,1,1
Mouse3,1,58,0,1
Mouse3,1,59,0,1
Mouse3,1,60,1,1
Mouse3,1,61,1,1
Mouse3,1,62,0,1
Mouse3,1,63,0,1
Mouse3,1,64,1,1
Mouse3,1,65,1,1
Mouse3,1,66,0,1
Mouse3,1,67,1,1
Mouse3,1,68,0,1
Mouse3,1,69,1,1
Mouse3,1,70,0,1
Mouse3,1,71,1,1
Mouse3,1,72,1,1
Mouse3,1,73,1,1
Mouse3,1,74,0,1
Mouse3,1,75,1,1
Mouse3,1,76,1,1
Mouse3,1,77,1,1
Mouse3,1,78,1,1
Mouse3,1,79,1,1
Mouse3,1,80,0,1
Mouse3,1,81,0,1
Mouse3,1,82,0,1
Mouse3,1,83,0,1
Mouse3,1,84,0,1
Mouse3,1,85,1,1
Mouse3,1,86,0,1
Mouse3,1,87,0,1
Mouse3,1,88,0,1
Mouse3,1,89,0,1
Mouse3,1,90,1,1
Mouse3,1,91,1,1
Mouse3,1,92,1,1
Mouse3,1,93,1,1
Mouse3,1,94,0,1
Mouse3,1,95,0,1
Mouse3,1,96,0,1
Mouse3,1,97,0,1
Mouse3,1,98,0,1
Mouse3,1,99,1,1
Mouse3,1,100,0,1
Mouse3,1,101,1,1
Mouse3,1,102,1,1
Mouse3,1,103,0,1
Mouse3,1,104,0,1
Mouse3,1,105,0,1
Mouse3,1,106,0,1
Mouse3,1,107,0,1
Mouse3,1,108,0,1
Mouse3,1,109,0,1
Mouse3,1,110,0,1
Mouse3,1,111,0,1
Mouse3,1,112,0,1
Mouse3,1,113,1,1
Mouse3,1,114,0,1
Mouse3,1,115,0,1
Mouse3,1,116,0,1
Mouse3,1,117,1,1
Mouse3,1,118,1,1
Mouse3,1,119,1,1
Mouse3,1,120,1,1
Mouse3,1,121,0,1
Mouse3,1,122,0,1
Mouse3,1,123,1,1
Mouse3,1,124,1,1
Mouse3,1,125,0,1
Mouse3,1,126,0,1
Mouse3,1,127,1,1
Mouse3,1,128,1,1
Mouse3,1,129,0,1
Mouse3,1,130,1,1
Mouse3,1,131,0,1
Mouse3,1,132,0,1
Mouse3,1,133,0,1
Mouse3,1,134,0,1
Mouse3,1,135,0,1
Mouse3,1,136,1,1
Mouse3,1,137,0,1
Mouse3,1,138,0,1
Mouse3,1,139,1,1
Mouse3,1,140,0,1
Mouse3,1,141,1,1
Mouse3,1,142,0,1
Mouse3,1,143,0,1
Mouse3,1,144,0,1
Mouse3,1,145,0,1
Mouse3,1,146,0,1
Mouse3,1,147,0,1
Mouse3,1,148,0,1
Mouse3,1,149,0,1
Mouse3,1,150,0,1
Mouse3,1,151,1,1
Mouse3,1,152,0,1
Mouse3,1,153,0,1
Mouse3,1,154,0,1
Mouse3,1,155,0,1
Mouse3,1,156,1,1
Mouse3,1,157,0,1
Mouse3,1,158,1,1
Mouse3,1,159,0,1
Mouse3,1,160,1,1
Mouse3,1,161,1,1
Mouse3,1,162,1,1
Mouse3,1,163,0,1
Mouse3,1,164,0,1
Mouse3,1,165,0,1
Mouse3,1,166,0,1
Mouse3,1,167,0,1
Mouse3,1,168,1,1
Mouse3,1,169,0,1
Mouse3,1,170,1,1
Mouse3,1,171,0,1
Mouse3,1,172,1,1
Mouse3,1,173,1,1
Mouse3,1,174,0,1
Mouse3,1,175,0,1
Mouse3,1,176,0,1
Mouse3,1,177,0,1
Mouse3,1,178,0,1
Mouse3,1,179,1,1
Mouse3,1,180,1,1
Mouse3,1,181,1,1
Mouse3,1,182,1,1
Mouse3,1,183,1,1
Mouse3,1,184,0,1
Mouse3,1,185,0,1
Mouse3,1,186,1,1
Mouse3,1,187,1,1
Mouse3,1,188,0,1
Mouse3,1,189,1,1
Mouse3,1,190,1,1
Mouse3,1,191,1,1
Mouse3,1,192,1,1
Mouse4,1,1,0,0
Mouse4,1,2,0,0
Mouse4,1,3,0,0
Mouse4,1,4,0,0
Mouse4,1,5,1,0
Mouse4,1,7,0,0
Mouse4,1,9,1,0
Mouse4,1,10,0,0
Mouse4,1,11,0,0
Mouse4,1,12,0,0
Mouse4,1,13,0,0
Mouse4,1,14,1,0
Mouse4,1,15,1,0
Mouse4,1,16,0,0
Mouse4,1,17,1,0
Mouse4,1,18,0,0
Mouse4,1,19,0,0
Mouse4,1,20,0,0
Mouse4,1,21,1,0
Mouse4,1,22,1,0
Mouse4,1,23,0,0
Mouse4,1,24,1,0
Mouse4,1,25,0,0
Mouse4,1,26,0,0
Mouse4,1,27,0,0
Mouse4,1,28,1,0
Mouse4,1,29,1,0
Mouse4,1,30,0,0
Mouse4,1,31,0,0
Mouse4,1,32,0,0
Mouse4,1,33,0,0
Mouse4,1,34,1,0
Mouse4,1,35,0,0
Mouse4,1,36,1,0
Mouse4,1,37,0,0
Mouse4,1,38,0,0
Mouse4,1,39,0,0
Mouse4,1,40,0,0
Mouse4,1,41,1,0
Mouse4,1,42,0,0
Mouse4,1,43,1,0
Mouse4,1,44,0,0
Mouse4,1,45,0,0
Mouse4,1,46,0,0
Mouse4,1,47,0,0
Mouse4,1,48,1,0
Mouse4,1,49,0,0
Mouse4,1,50,0,0
Mouse4,1,51,1,0
Mouse4,1,52,0,0
Mouse4,1,53,0,0
Mouse4,1,54,0,0
Mouse4,1,55,1,0
Mouse4,1,56,0,0
Mouse4,1,57,1,0
Mouse4,1,58,0,0
Mouse4,1,59,1,0
Mouse4,1,60,0,0
Mouse4,1,61,0,0
Mouse4,1,62,1,0
Mouse4,1,63,0,0
Mouse4,1,64,0,0
Mouse4,1,65,1,0
Mouse4,1,66,1,0
Mouse4,1,67,0,0
Mouse4,1,68,0,0
Mouse4,1,69,1,0
Mouse4,1,70,0,0
Mouse4,1,71,0,0
Mouse4,1,72,0,0
Mouse4,1,73,1,0
Mouse4,1,74,1,0
Mouse4,1,75,1,0
Mouse4,1,76,1,0
Mouse4,1,77,0,0
Mouse4,1,78,1,0
Mouse4,1,79,1,0
Mouse4,1,80,1,0
Mouse4,1,81,1,0
Mouse4,1,82,0,0
Mouse4,1,83,1,0
Mouse4,1,84,0,0
Mouse4,1,85,0,0
Mouse4,1,86,0,0
Mouse4,1,87,0,0
Mouse4,1,88,0,0
Mouse4,1,89,1,0
Mouse4,1,90,1,0
Mouse4,1,91,0,0
Mouse4,1,92,1,0
Mouse4,1,93,0,0
Mouse4,1,94,1,0
Mouse4,1,95,0,0
Mouse4,1,96,0,0
Mouse4,1,97,0,0
Mouse4,1,98,1,0
Mouse4,1,99,1,0
Mouse4,1,100,0,0
Mouse4,1,101,0,0
Mouse4,1,102,1,0
Mouse4,1,103,0,0
Mouse4,1,104,0,0
Mouse4,1,105,0,0
Mouse4,1,106,0,0
Mouse4,1,107,0,0
Mouse4,1,108,0,0
Mouse4,1,109,0,0
Mouse4,1,110,1,0
Mouse4,1,111,0,0
Mouse4,1,112,1,0
Mouse4,1,113,0,0
Mouse4,1,114,0,0
Mouse4,1,115,0,0
Mouse4,1,116,0,0
Mouse4,1,117,1,0
Mouse4,1,118,1,0
Mouse4,1,119,0,0
Mouse4,1,120,0,0
Mouse4,1,121,0,0
Mouse4,1,122,0,0
Mouse4,1,123,0,0
Mouse4,1,124,0,0
Mouse4,1,125,1,0
Mouse4,1,126,0,0
Mouse4,1,127,1,0
Mouse4,1,128,1,0
Mouse4,1,129,1,0
Mouse4,1,130,1,0
Mouse4,1,131,1,0
Mouse4,1,132,0,0
Mouse4,1,133,0,0
Mouse4,1,134,0,0
Mouse4,1,135,1,0
Mouse4,1,136,1,0
Mouse4,1,137,0,0
Mouse4,1,138,0,0
Mouse4,1,139,0,0
Mouse4,1,140,0,0
Mouse4,1,141,0,0
Mouse4,1,142,0,0
Mouse4,1,143,1,0
Mouse4,1,144,0,0
Mouse4,1,145,0,0
Mouse4,1,146,1,0
Mouse4,1,147,0,0
Mouse4,1,148,0,0
Mouse4,1,149,1,0
Mouse4,1,150,1,0
Mouse4,1,151,1,0
Mouse4,1,152,0,0
Mouse4,1,153,0,0
Mouse4,1,154,0,0
Mouse4,1,155,0,0
Mouse4,1,156,1,0
Mouse4,1,157,0,0
Mouse4,1,158,0,0
Mouse4,1,159,0,0
Mouse4,1,160,0,0
Mouse4,1,161,0,0
Mouse4,1,162,0,0
Mouse4,1,163,0,0
Mouse4,1,164,1,0
Mouse4,1,165,0,0
Mouse4,1,166,0,0
Mouse4,1,167,0,0
Mouse4,1,168,0,0
Mouse4,1,169,1,0
Mouse4,1,170,0,0
Mouse4,1,171,1,0
Mouse4,1,172,1,0
Mouse4,1,173,0,0
Mouse4,1,174,0,0
Mouse4,1,175,1,0
Mouse4,1,176,0,0
Mouse4,1,177,1,0
Mouse4,1,178,0,0
Mouse4,1,179,0,0
Mouse4,1,180,0,0
Mouse4,1,181,1,0
Mouse4,1,182,0,0
Mouse4,1,183,1,0
Mouse4,1,184,0,0
Mouse4,1,185,0,0
Mouse4,1,186,0,0
Mouse4,1,187,1,0
Mouse4,1,188,0,0
Mouse4,1,189,1,0
Mouse4,1,190,1,0
Mouse4,1,191,0,0
Mouse4,1,192,1,0
Mouse4,1,193,0,0
Mouse4,1,194,0,0
Mouse4,1,195,0,0
Mouse4,1,196,0,0
Mouse4,1,197,1,0
Mouse4,1,198,0,0
Mouse4,1,199,1,0
Mouse4,1,200,0,0
Mouse4,1,201,1,0
Mouse4,1,202,1,0
Mouse4,1,203,1,0
Mouse4,1,204,0,0
Mouse4,1,205,0,0
Mouse4,1,206,1,0
Mouse4,1,207,0,0
Mouse4,1,208,0,0
Mouse4,1,209,0,0
Mouse4,1,210,0,0
Mouse4,1,211,0,0
Mouse4,1,212,1,0
Mouse4,1,213,0,0
Mouse4,1,214,0,0
Mouse4,1,215,1,0
Mouse4,1,216,1,0
Mouse4,1,217,1,0
Mouse4,1,218,1,0
Mouse5,1,2,0,0
Mouse5,1,3,1,0
Mouse5,1,4,0,0
Mouse5,1,5,0,0
Mouse5,1,6,0,0
Mouse5,1,7,0,0
Mouse5,1,8,0,0
Mouse5,1,9,0,0
Mouse5,1,10,0,0
Mouse5,1,11,1,0
Mouse5,1,12,1,0
Mouse5,1,13,0,0
Mouse5,1,14,0,0
Mouse5,1,15,1,0
Mouse5,1,16,0,0
Mouse5,1,17,0,0
Mouse5,1,18,0,0
Mouse5,1,19,1,0
Mouse5,1,20,1,0
Mouse5,1,21,0,0
Mouse5,1,22,0,0
Mouse5,1,23,0,0
Mouse5,1,24,0,0
Mouse5,1,25,0,0
Mouse5,1,26,0,0
Mouse5,1,27,0,0
Mouse5,1,28,0,0
Mouse5,1,29,0,0
Mouse5,1,30,0,0
Mouse5,1,31,0,0
Mouse5,1,32,1,0
Mouse5,1,33,0,0
Mouse5,1,34,0,0
Mouse5,1,35,0,0
Mouse5,1,36,0,0
Mouse5,1,37,1,0
Mouse5,1,38,1,0
Mouse5,1,39,1,0
Mouse5,1,40,0,0
Mouse5,1,41,1,0
Mouse5,1,42,1,0
Mouse5,1,43,1,0
Mouse5,1,44,0,0
Mouse5,1,45,0,0
Mouse5,1,46,0,0
Mouse5,1,47,1,0
Mouse5,1,48,0,0
Mouse5,1,49,1,0
Mouse5,1,50,1,0
Mouse5,1,51,1,0
Mouse5,1,52,0,0
Mouse5,1,53,0,0
Mouse5,1,54,0,0
Mouse5,1,55,1,0
Mouse5,1,56,1,0
Mouse5,1,57,0,0
Mouse5,1,58,0,0
Mouse5,1,59,1,0
Mouse5,1,60,0,0
Mouse5,1,61,0,0
Mouse5,1,62,0,0
Mouse5,1,63,0,0
Mouse5,1,64,1,0
Mouse5,1,65,1,0
Mouse5,1,66,1,0
Mouse5,1,67,1,0
Mouse5,1,68,0,0
Mouse5,1,69,0,0
Mouse5,1,70,0,0
Mouse5,1,71,1,0
Mouse5,1,72,0,0
Mouse5,1,73,0,0
Mouse5,1,74,1,0
Mouse5,1,75,1,0
Mouse5,1,76,1,0
Mouse5,1,77,1,0
Mouse5,1,78,1,0
Mouse5,1,79,1,0
Mouse5,1,80,1,0
Mouse5,1,81,1,0
Mouse5,1,82,0,0
Mouse5,1,83,1,0
Mouse5,1,84,0,0
Mouse5,1,85,0,0
Mouse5,1,86,1,0
Mouse5,1,87,1,0
Mouse5,1,88,0,0
Mouse5,1,89,0,0
Mouse5,1,90,0,0
Mouse5,1,91,0,0
Mouse5,1,92,0,0
Mouse5,1,93,0,0
Mouse5,1,94,0,0
Mouse5,1,95,0,0
Mouse5,1,96,0,0
Mouse5,1,97,1,0
Mouse5,1,98,0,0
Mouse5,1,99,0,0
Mouse5,1,100,0,0
Mouse5,1,101,1,0
Mouse5,1,102,0,0
Mouse5,1,103,0,0
Mouse5,1,104,1,0
Mouse5,1,105,1,0
Mouse5,1,106,1,0
Mouse5,1,107,0,0
Mouse5,1,108,0,0
Mouse5,1,109,0,0
Mouse5,1,110,0,0
Mouse5,1,111,1,0
Mouse5,1,112,0,0
Mouse5,1,113,1,0
Mouse5,1,114,0,0
Mouse5,1,115,0,0
Mouse5,1,116,0,0
Mouse5,1,117,0,0
Mouse5,1,118,0,0
Mouse5,1,119,0,0
Mouse5,1,120,1,0
Mouse5,1,121,1,0
Mouse5,1,122,0,0
Mouse5,1,123,0,0
Mouse5,1,124,1,0
Mouse5,1,125,1,0
Mouse5,1,126,1,0
Mouse5,1,127,0,0
Mouse5,1,128,0,0
Mouse5,1,129,0,0
Mouse5,1,130,1,0
Mouse5,1,131,1,0
Mouse5,1,132,1,0
Mouse5,1,133,1,0
Mouse5,1,134,1,0
Mouse5,1,135,0,0
Mouse5,1,136,0,0
Mouse5,1,137,0,0
Mouse5,1,138,0,0
Mouse5,1,139,0,0
Mouse5,1,140,0,0
Mouse5,1,141,1,0
Mouse5,1,142,0,0
Mouse5,1,143,0,0
Mouse5,1,144,1,0
Mouse5,1,145,1,0
Mouse5,1,146,0,0
Mouse5,1,147,1,0
Mouse5,1,148,1,0
Mouse5,1,149,1,0
Mouse5,1,150,0,0
Mouse5,1,151,1,0
Mouse5,1,152,1,0
Mouse5,1,153,0,0
Mouse5,1,154,0,0
Mouse5,1,155,1,0
Mouse5,1,156,1,0
Mouse5,1,157,1,0
Mouse5,1,158,0,0
Mouse5,1,159,1,0
Mouse5,1,160,1,0
Mouse5,1,161,0,0
Mouse5,1,162,1,0
Mouse5,1,163,0,0
Mouse5,1,164,0,0
Mouse5,1,165,0,0
Mouse5,1,166,0,0
Mouse5,1,167,0,0
Mouse5,1,168,0,0
Mouse5,1,169,0,0
Mouse5,1,170,0,0
Mouse5,1,171,1,0
Mouse5,1,172,1,0
Mouse5,1,173,1,0
Mouse5,1,174,1,0
Mouse5,1,175,0,0
Mouse5,1,176,0,0
Mouse5,1,177,0,0
Mouse5,1,178,0,0
Mouse5,1,179,0,0
Mouse5,1,180,1,0
Mouse5,1,181,1,0
Mouse5,1,182,1,0
Mouse5,1,183,1,0
Mouse5,1,184,0,0
Mouse5,1,185,0,0
Mouse5,1,186,1,0
Mouse5,1,187,0,0
Mouse5,1,188,0,0
Mouse5,1,189,0,0
Mouse5,1,190,0,0
Mouse5,1,191,0,0
Mouse5,1,192,0,0
Mouse5,1,193,0,0
Mouse5,1,194,0,0
Mouse5,1,195,0,0
Mouse5,1,196,0,0
Mouse6,1,1,1,0
Mouse6,1,3,1,0
Mouse6,1,4,1,0
Mouse6,1,5,0,0
Mouse6,1,6,1,0
Mouse6,1,7,1,0
Mouse6,1,8,0,0
Mouse6,1,9,1,0
Mouse6,1,10,1,0
Mouse6,1,11,0,0
Mouse6,1,12,0,0
Mouse6,1,13,0,0
Mouse6,1,14,0,0
Mouse6,1,15,0,0
Mouse6,1,16,0,0
Mouse6,1,17,1,0
Mouse6,1,18,1,0
